scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,ablation_group,ablation_case
ablation_fixed_eta,C3,1054,2101,2099,87.45833333333333,99.90480723465016,0.4492128072557091,5.297109438110662,0.0179789119316144,11.111111111111116,0.0,88.88888888888889,0.33082858430662676,0.0,0,14710.0,27.983999999999675,4.569583333333348,30.80170964961433,27.72153868465292,3.080170964961437,90.00000000000007,42.77189176002101,27.72153868465292,0.0,42.78015229113106,2.0,4,0.0,746,60.05361930294906,300,1471,eta,fixed_eta
ablation_fixed_eta,C4,1054,2101,2099,87.45833333333333,99.90480723465016,0.4492128072557091,5.297109438110662,0.0179789119316144,11.111111111111116,0.0,88.88888888888889,0.3308285843066268,0.0,0,14710.0,27.983999999999682,4.569583333333348,30.801709649614327,27.721538684652913,3.080170964961437,90.00000000000006,42.83108352835383,27.721538684652913,0.0,42.78015229113106,2.0,4,0.0,746,42.62734584450402,300,1471,eta,fixed_eta
ablation_fixed_eta,C1,1055,2142,2132,88.83333333333333,99.53314659197012,17.946152070026535,225.13643092792105,15.782679336323744,48.53273137697517,37.374926427310186,51.46726862302483,0.30741799663716013,64.30061213395696,0,90.0,25.889999999999908,4.4754166666666615,35.12952121062236,31.616569089560123,3.512952121062235,90.0,19.59229146986217,0.0,31.616569089560123,48.79100168141994,0.0,0,321.5030606697848,0,0.0,0,9,eta,fixed_eta
ablation_fixed_eta,C2,1055,2142,2137,89.04166666666667,99.76657329598507,0.5960071799242742,78.67961013178817,0.09704543887171621,12.189616252821667,0.5885815185403209,87.81038374717834,0.3097012375877389,0.0,0,13150.0,28.501999999999715,4.656805555555569,34.30755446841399,30.8767990215726,3.430755446841401,90.00000000000003,19.78530757726562,23.856828632670876,7.019970388901724,47.64938120613056,2.0,4,0.0,623,10.593900481540931,306,1315,eta,fixed_eta
ablation_fixed_eta,C3,1055,2142,2137,89.04166666666667,99.76657329598507,0.3942763859607224,4.015896867651342,0.012919442956840417,9.480812641083524,0.0,90.51918735891647,0.32111938092166914,0.0,0,14920.0,28.855999999999675,4.681388888888906,30.197022868199063,27.177320581379178,3.0197022868199097,90.00000000000007,34.40464309905658,27.177320581379178,0.0,41.94030953916542,2.0,4,0.0,708,50.98870056497176,344,1492,eta,fixed_eta
ablation_fixed_eta,C4,1055,2142,2137,89.04166666666667,99.76657329598507,0.3942763859607224,4.015896867651342,0.012919442956840417,9.480812641083524,0.0,90.51918735891647,0.32111938092166914,0.0,0,14920.0,28.855999999999675,4.681388888888907,30.197022868199056,27.177320581379178,3.0197022868199097,90.00000000000009,30.679477412727035,27.177320581379178,0.0,41.94030953916542,2.0,4,0.0,708,40.11299435028249,344,1492,eta,fixed_eta
ablation_fixed_eta,C1,1056,2079,2069,86.20833333333333,99.51899951899952,6.300522265459647,206.98191266957548,4.785148539089014,35.467980295566505,20.442319187089065,64.5320197044335,0.3357909704702637,51.44061723414214,0,80.0,24.883999999999908,4.326805555555552,31.215250630705068,28.093725567634564,3.1215250630705054,90.00000000000001,19.640686096263444,0.0,28.093725567634564,43.35451476486815,0.0,0,257.2030861707107,0,0.0,0,8,eta,fixed_eta
ablation_fixed_eta,C2,1056,2079,2073,86.375,99.71139971139971,0.5053314849840868,79.11297989048131,0.054513598465836144,11.576354679802957,0.3586371787208553,88.42364532019704,0.33070060254534767,0.0,0,14170.0,27.701999999999693,4.522500000000017,33.047783083674815,29.74300477530734,3.304778308367487,90.00000000000003,19.65551841607274,26.234864576670294,3.5081401986370517,45.89969872732618,2.0,4,0.0,706,3.6827195467422094,321,1417,eta,fixed_eta
ablation_fixed_eta,C3,1056,2079,2073,86.375,99.71139971139971,0.39743823418937746,3.7649380113288013,0.008039733818120374,8.374384236453203,0.0,91.62561576354679,0.33621157632083076,0.0,0,14980.0,27.863999999999674,4.533750000000018,31.063832524500906,27.95744927205083,3.1063832524500947,90.00000000000004,48.154425821266905,27.95744927205083,0.0,43.14421183958464,2.0,4,0.0,748,58.9572192513369,337,1498,eta,fixed_eta
ablation_fixed_eta,C4,1056,2079,2073,86.375,99.71139971139971,0.39743823418937746,3.7649380113288013,0.008039733818120374,8.374384236453203,0.0,91.62561576354679,0.3362115763208307,0.0,0,14980.0,27.863999999999674,4.533750000000018,31.063832524500906,27.95744927205083,3.106383252450094,90.00000000000004,45.741823093759336,27.95744927205083,0.0,43.14421183958464,2.0,4,0.0,748,43.98395721925134,337,1498,eta,fixed_eta
ablation_variable_eta,C1,1007,2167,2161,90.04166666666667,99.72311952007384,10.607532044637482,214.71451360572235,8.206845567334476,57.89473684210527,37.943262411347526,42.10526315789473,0.28800998106532516,66.35024169694343,0,90.0,26.055999999999887,4.518194444444439,39.616406816482936,31.578233804702897,8.038173011780046,79.70998972972065,19.641748123826464,0.0,31.578233804702897,55.022787245115204,0.0,0,331.7512084847171,0,0.0,0,9,eta,variable_eta
ablation_variable_eta,C2,1007,2167,2161,90.04166666666667,99.72311952007384,6.951984197795282,225.93364605127655,5.133957756388973,42.315789473684205,24.40898345153665,57.684210526315795,0.2609670913170677,41.95578589446292,0,7790.0,27.595999999999805,4.625138888888893,49.351847125855656,33.371747913152184,15.980099212703463,67.62005853205153,19.55847991604417,12.32046941934279,21.0512784938094,68.54423211924396,2.0,4,209.77892947231462,386,14.248704663212436,170,779,eta,variable_eta
ablation_variable_eta,C3,1007,2167,2025,84.375,93.44716197508076,11.198221486413996,383.59273636767807,10.414733755789486,19.789473684210524,6.973995271867617,80.21052631578948,0.27319605235421957,152.74151559741043,0,12570.0,28.551999999999694,4.691527777777792,44.949421152480916,37.49512269359195,7.4542984588889825,83.41625260623064,19.766949967394083,19.96525098862472,17.529871704967228,62.42975160066797,2.0,4,763.7075779870521,587,57.921635434412266,266,1257,eta,variable_eta
ablation_variable_eta,C4,1007,2167,2061,85.875,95.10844485463775,6.754705389535187,351.8382207446101,5.990927432519779,19.57894736842105,6.14657210401891,80.42105263157895,0.27299182285439294,124.0309245325362,0,12310.0,28.4999999999997,4.6879166666666805,45.022943772418515,37.81459491581418,7.2083488566043314,83.98961006849972,19.646067254076108,20.272818256494418,17.54177665931977,62.53186635058129,2.0,4,620.154622662681,578,51.903114186851205,262,1231,eta,variable_eta
ablation_variable_eta,C1,1008,2146,2135,88.95833333333333,99.4874184529357,10.752124867713093,259.8589587043653,8.521146991275863,50.79726651480638,37.961335676625666,49.202733485193626,0.3062352208707647,48.94277672887575,0,80.0,25.629999999999903,4.462361111111106,35.155320486524715,28.087931140187695,7.0673893463370145,79.89667211526061,19.59536024941627,0.0,28.087931140187695,48.82683400906209,0.0,0,244.71388364437874,0,0.0,0,8,eta,variable_eta
ablation_variable_eta,C2,1008,2146,2136,89.0,99.53401677539608,0.6691983485411455,83.25537280665351,0.13043286762115222,15.03416856492027,0.05858230814294041,84.96583143507974,0.30458426115476833,4.7369515717340015e-17,0,11850.0,27.983999999999753,4.6258333333333415,35.749665984283396,29.403605996354816,6.346059987928604,82.24861739766047,19.64779299534326,18.859692206021244,10.543913790333564,49.65231386706031,2.0,4,2.3684757858670006e-16,564,10.815602836879433,259,1185,eta,variable_eta
ablation_variable_eta,C3,1008,2146,2136,89.0,99.53401677539608,0.4281887237263722,3.571786913525769,0.011974988757186097,9.56719817767654,0.0,90.43280182232346,0.32161712434812784,4.7369515717340015e-17,0,14630.0,28.539999999999687,4.6644444444444595,29.61783523467397,23.508821382448396,6.109013852225601,79.37386779343795,28.985003722297183,23.508821382448396,0.0,41.135882270380556,2.0,4,2.3684757858670006e-16,699,57.5107296137339,317,1463,eta,variable_eta
ablation_variable_eta,C4,1008,2146,2136,89.0,99.53401677539608,0.4281887237263722,3.571786913525769,0.011974988757186097,9.56719817767654,0.0,90.43280182232346,0.3216171243481278,2.3684757858670008e-17,0,14630.0,28.539999999999694,4.6644444444444595,29.617835234673976,24.490827906287446,5.127007328386542,82.68945961862778,28.949542544818573,24.490827906287446,0.0,41.13588227038054,2.0,4,1.1842378929335003e-16,699,45.20743919885551,317,1463,eta,variable_eta
ablation_variable_eta,C1,1009,2120,2020,84.16666666666667,95.28301886792453,31.046176872801063,292.3301291097632,27.957637848549307,66.09336609336609,59.13601868067717,33.90663390663391,0.2817490131192749,175.08536370711715,0,100.0,25.517999999999915,4.422083333333329,46.570355277061026,35.08800696261185,11.482348314449172,75.34408263338933,19.621912074630174,0.0,35.08800696261185,64.68104899591808,0.0,0,875.4268185355855,0,0.0,0,10,eta,variable_eta
ablation_variable_eta,C2,1009,2120,2119,88.29166666666667,99.95283018867924,0.8947445280472737,83.90241558518937,0.19545784710600636,17.690417690417693,1.3426736719206023,82.30958230958231,0.30306932404243575,1.890491817794609,0,11420.0,27.78199999999977,4.579305555555566,38.895043344723085,33.0074871994282,5.887556145294902,84.86296546036975,19.618939284849706,18.957051117902168,14.05043608152603,54.02089353433765,2.0,4,9.452459088973047,548,18.43065693430657,252,1142,eta,variable_eta
ablation_variable_eta,C3,1009,2120,2120,88.33333333333333,100.0,0.4122889213091797,4.0288304580807255,0.011007360279188347,9.336609336609335,0.0,90.66339066339066,0.3276505622905711,0.0,0,14580.0,28.4139999999997,4.623194444444461,30.045797575394378,24.25168339398193,5.794114181412475,80.71572516298431,21.628866674074562,24.25168339398193,0.0,41.73027441027001,2.0,4,0.0,696,59.33908045977011,320,1458,eta,variable_eta
ablation_variable_eta,C4,1009,2120,2120,88.33333333333333,100.0,0.4122889213091797,4.0288304580807255,0.011007360279188347,9.336609336609335,0.0,90.66339066339066,0.3276505622905711,0.0,0,14580.0,28.413999999999703,4.623194444444461,30.045797575394378,25.28633923374692,4.759458341647493,84.15932101750843,24.49460697568638,25.28633923374692,0.0,41.73027441027001,2.0,4,0.0,696,51.86781609195402,320,1458,eta,variable_eta
ablation_variable_eta,C1,1010,2162,2148,89.5,99.35245143385754,8.357234784351258,217.9954702951727,6.792718161378973,37.12984054669703,21.06790481717934,62.87015945330297,0.3059942720328498,41.3626267449632,0,80.0,26.023999999999894,4.5097222222222175,33.6420620681741,28.060248685869368,5.58181338230473,83.40823053297554,19.608333333333224,0.0,28.060248685869368,46.72508620579737,0.0,0,206.813133724816,0,0.0,0,8,eta,variable_eta
ablation_variable_eta,C2,1010,2162,2113,88.04166666666667,97.73358001850139,1.8271872684570685,227.35908842843904,1.139833619398655,12.300683371298405,5.3975623911781785,87.6993166287016,0.2783656910908422,51.96022338046722,0,13790.0,28.7659999999997,4.700138888888904,43.588351207296796,31.86507775446026,11.723273452836562,73.10457237282691,19.82991609588879,21.34081867198179,10.52425908247847,60.539376676801126,2.0,4,259.80111690233605,614,17.91530944625407,299,1379,eta,variable_eta
ablation_variable_eta,C3,1010,2162,2153,89.70833333333333,99.58371877890842,0.4032687898204915,4.418069406834669,0.011896557311936399,7.744874715261963,0.0,92.25512528473804,0.31724210487335097,0.0,0,15150.0,29.03799999999967,4.719027777777795,29.592842245593634,23.806066696230737,5.786775549362925,80.44535397668824,29.84075768665553,23.806066696230737,0.0,41.10116978554675,2.0,4,0.0,687,52.11062590975255,332,1515,eta,variable_eta
ablation_variable_eta,C4,1010,2162,2153,89.70833333333333,99.58371877890842,0.4032687898204915,4.418069406834669,0.011896557311936399,7.744874715261963,0.0,92.25512528473804,0.3172421048733509,0.0,0,15150.0,29.037999999999666,4.719027777777796,29.59284224559363,24.638224503288097,4.954617742305571,83.25737791190613,27.358132401381702,24.638224503288097,0.0,41.10116978554675,2.0,4,0.0,687,44.25036390101892,332,1515,eta,variable_eta
ablation_variable_eta,C1,1011,2201,2005,83.54166666666667,91.09495683780099,105.6226418627423,431.29034163337474,102.11486248010787,75.75757575757575,71.50112866817156,24.242424242424242,0.2597940787480357,198.6610255731062,0,100.0,26.517999999999905,4.592777777777773,46.37413165070714,35.092434045366296,11.281697605340844,75.67243373888853,19.640555555555466,0.0,35.092434045366296,64.40851618153769,0.0,0,993.3051278655312,0,0.0,0,10,eta,variable_eta
ablation_variable_eta,C2,1011,2201,2196,91.5,99.77283053157655,5.846500081605937,154.71740090506464,4.098902637446054,40.79254079254079,28.555304740406317,59.20745920745921,0.2821301827870488,26.86780714033499,0,9360.0,28.3699999999998,4.721388888888894,38.33313419666244,32.2470058906125,6.0861283060499485,84.12306107080634,19.621536832530744,14.689958199260463,17.557047691352032,53.240464162031174,2.0,4,134.33903570167496,439,25.28473804100228,219,936,eta,variable_eta
ablation_variable_eta,C3,1011,2201,1925,80.20833333333333,87.4602453430259,30.987338482571545,386.8658603820523,29.74840173447894,29.13752913752914,18.397291196388267,70.86247086247086,0.26841783576308187,143.6834403593671,0,11350.0,28.767999999999752,4.749027777777787,43.269579125290534,35.83773960092199,7.431839524368556,82.82433137875213,19.74068383530727,18.29737290675224,17.540366694169748,60.09663767401465,2.0,4,718.4172017968355,560,60.17857142857142,251,1135,eta,variable_eta
ablation_variable_eta,C4,1011,2201,1924,80.16666666666667,87.41481144934122,32.88918836920113,457.71177323082884,31.732904992479085,27.505827505827508,16.083521444695258,72.49417249417249,0.25506626217588824,196.0209962649465,0,11610.0,28.819999999999744,4.752638888888899,48.07614561668023,36.93854515647755,11.137600460202687,76.83341641194622,19.601414017263163,19.384790558483168,17.55375459799438,66.77242446761147,2.0,4,980.1049813247324,569,52.54833040421792,259,1161,eta,variable_eta
ablation_variable_eta,C1,1012,2155,2135,88.95833333333333,99.07192575406032,32.42976082104879,303.3114612114149,29.469887894091663,60.51401869158879,57.78807180081065,39.48598130841122,0.2991590646319481,88.63448851390672,0,90.0,25.839999999999897,4.4881944444444395,36.80273673249869,31.568342870208593,5.234393862290099,85.77716135531884,19.706622753561874,0.0,31.568342870208593,51.114912128470394,0.0,0,443.1724425695336,0,0.0,0,9,eta,variable_eta
ablation_variable_eta,C2,1012,2155,2099,87.45833333333333,97.4013921113689,2.8508948311101485,323.579008263936,1.9857146476345462,20.09345794392523,7.411696583671102,79.90654205607477,0.26035136266640324,89.41687384178707,0,12280.0,28.27799999999974,4.6575000000000095,50.773509440094806,36.85325953687542,13.920249903219398,72.58363651296705,19.619937781925266,19.316110101341682,17.53714943553374,70.5187631112428,2.0,4,447.08436920893536,583,20.58319039451115,266,1228,eta,variable_eta
ablation_variable_eta,C3,1012,2155,2150,89.58333333333333,99.76798143851508,0.43896390259897616,4.471381576697847,0.01476969067506769,9.112149532710278,0.0,90.88785046728972,0.3217196635858913,2.3684757858670008e-17,0,14590.0,28.73999999999969,4.689583333333348,28.68092110907907,22.964482242585156,5.716438866493942,80.06884491347682,23.524089149960766,22.964482242585156,0.0,39.83461265149875,2.0,4,1.1842378929335003e-16,709,59.943582510578274,328,1459,eta,variable_eta
ablation_variable_eta,C4,1012,2155,2150,89.58333333333333,99.76798143851508,0.43896390259897616,4.471381576697847,0.01476969067506769,9.112149532710278,0.0,90.88785046728972,0.3217196635858914,2.3684757858670008e-17,0,14590.0,28.73999999999969,4.689583333333348,28.680921109079076,23.709061163894628,4.971859945184475,82.66492234933632,23.380146425604,23.709061163894628,0.0,39.83461265149875,2.0,4,1.1842378929335003e-16,709,46.82651622002821,328,1459,eta,variable_eta
ablation_variable_eta,C1,1013,2173,2154,89.75,99.12563276576162,11.090802970395089,231.75744515936762,8.911652821536952,52.54988913525499,31.24274099883856,47.45011086474501,0.28021893315548957,79.8841707935573,0,90.0,25.911999999999907,4.5156944444444385,41.82118406402374,31.586695697719545,10.2344883663042,75.527980387556,19.672565236963337,0.0,31.586695697719545,58.084977866699624,0.0,0,399.4208539677865,0,0.0,0,9,eta,variable_eta
ablation_variable_eta,C2,1013,2173,2098,87.41666666666667,96.54855039116428,3.1657544160127835,236.63698598054398,2.271160401975427,19.290465631929045,9.29152148664344,80.70953436807096,0.27907680914418365,53.0194393587097,0,12950.0,28.48399999999973,4.694305555555568,42.23234870809388,34.9191285644323,7.313220143661596,82.68336863239625,19.66500657583229,20.880108735099473,14.039019829332824,58.65603987235265,2.0,4,265.09719679354845,620,21.129032258064516,281,1295,eta,variable_eta
ablation_variable_eta,C3,1013,2173,2164,90.16666666666667,99.58582604693972,0.49324020705760324,5.417435976621399,0.02079807198261153,12.195121951219512,0.05807200929152101,87.8048780487805,0.31549968118251065,1.1842378929335004e-17,0,14470.0,28.787999999999705,4.715416666666682,29.120114774296134,23.349714573884796,5.770400200411356,80.18414334855308,24.46118029624854,23.349714573884796,0.0,40.4446038531891,2.0,4,5.921189464667501e-17,693,57.86435786435786,318,1447,eta,variable_eta
ablation_variable_eta,C4,1013,2173,2164,90.16666666666667,99.58582604693972,0.49324020705760324,5.417435976621399,0.02079807198261153,12.195121951219512,0.05807200929152101,87.8048780487805,0.3154996811825107,1.1842378929335004e-17,0,14470.0,28.7879999999997,4.715416666666682,29.12011477429613,24.12577426951632,4.994340504779833,82.84917300810835,23.242500721772664,24.12577426951632,0.0,40.4446038531891,2.0,4,5.921189464667501e-17,693,49.63924963924964,318,1447,eta,variable_eta
ablation_variable_eta,C1,1014,2235,2095,87.29166666666667,93.73601789709173,80.36933689596415,406.0869100331906,77.17431011452423,65.69506726457399,63.051984348798214,34.30493273542601,0.2534163950157621,183.72196519672227,0,90.0,26.649999999999892,4.644444444444439,45.270097794325665,31.574418449103963,13.695679345221698,69.74674230339663,19.650055320662176,0.0,31.574418449103963,62.8751358254523,0.0,0,918.6098259836115,0,0.0,0,9,eta,variable_eta
ablation_variable_eta,C2,1014,2235,2232,93.0,99.86577181208054,1.6102696596796227,89.54072146721397,0.44982481501470406,28.47533632286996,6.9312465064281685,71.52466367713004,0.273253838271485,0.0,0,9150.0,28.461999999999783,4.770277777777784,38.1286182222654,31.726430599674348,6.402187622591059,83.20897026671567,19.648908516842344,14.163956313153559,17.562474286520786,52.95641419759083,2.0,4,0.0,417,12.709832134292565,209,915,eta,variable_eta
ablation_variable_eta,C3,1014,2235,2141,89.20833333333333,95.79418344519016,9.75436205141538,484.5697546964754,9.046179582124319,15.695067264573993,4.304080491894913,84.30493273542601,0.24182993810615078,219.06887835945682,0,12850.0,29.2019999999997,4.821666666666681,49.44122228178571,37.52230733799299,11.918914943792728,75.89275832247439,19.610156046242793,19.97111519192171,17.551192146071273,68.66836428025795,2.0,4,1095.344391797284,593,55.81787521079258,277,1285,eta,variable_eta
ablation_variable_eta,C4,1014,2235,2133,88.875,95.43624161073826,5.494379661041886,321.5768752171978,4.606198404722859,19.506726457399104,6.707657909446619,80.49327354260089,0.2604127149925016,101.64026622255687,0,11890.0,29.009999999999717,4.808333333333346,42.7514226026994,36.760418449104115,5.991004153595292,85.98642152970835,19.665261362202017,19.21443174083191,17.545986708272206,59.376975837082526,2.0,4,508.2013311127843,543,46.59300184162063,261,1189,eta,variable_eta
ablation_variable_eta,C1,1015,2188,2167,90.29166666666667,99.04021937842778,44.411934367046804,393.1953870361259,40.844360304406514,77.36720554272517,72.59259259259258,22.632794457274827,0.26106063974324223,96.72796134155216,0,90.0,26.245999999999903,4.5576388888888815,47.2181696924328,31.58244899032642,15.635720702106374,66.8862202750477,19.636666666666557,0.0,31.58244899032642,65.58079123949,0.0,0,483.6398067077608,0,0.0,0,9,eta,variable_eta
ablation_variable_eta,C2,1015,2188,2184,91.0,99.81718464351006,5.377521467225837,140.98775198072568,3.7728408422828665,38.337182448036955,22.22222222222222,61.662817551963045,0.2917494644456157,22.021945561790492,0,9640.0,28.155999999999775,4.690277777777782,36.17019279957831,30.098220673743306,6.071972125835019,83.21277367947623,19.72089188445419,16.053749814891937,14.044470858851362,50.236378888303214,2.0,4,110.10972780895244,496,13.104838709677418,187,964,eta,variable_eta
ablation_variable_eta,C3,1015,2188,1953,81.375,89.25959780621572,39.340554470294556,394.2973653296958,37.64259862718398,40.184757505773675,26.609686609686612,59.815242494226325,0.2861077602516174,151.2741835323108,0,9350.0,28.097999999999782,4.686250000000006,38.20120630941773,32.135643434771,6.065562874646734,84.12206456121416,19.617566750388715,14.577782703523868,17.557860731247132,53.0572309853024,2.0,4,756.3709176615539,441,58.27664399092971,193,935,eta,variable_eta
ablation_variable_eta,C4,1015,2188,1980,82.5,90.49360146252286,31.34676686515255,361.16215702516456,29.687708183474726,40.184757505773675,25.014245014245017,59.815242494226325,0.285326326960564,136.71341752854272,0,9320.0,28.091999999999782,4.685833333333338,38.482522294196954,32.803448990326565,5.679073303870403,85.24246082298306,19.80948168834517,15.265257866671817,17.53819112365474,53.44794763082913,2.0,4,683.5670876427137,441,52.15419501133787,193,932,eta,variable_eta
ablation_variable_eta,C1,1016,2129,1995,83.125,93.7059652418976,88.15601915270756,473.9640975318934,84.88481236786497,68.64988558352402,65.78014184397163,31.35011441647597,0.2983310806066506,176.4850620042272,0,80.0,25.66999999999991,4.443888888888885,39.700810981605784,28.06228213257313,11.63852884903266,70.68440527719943,19.701111111110972,0.0,28.06228213257313,55.140015252230256,0.0,0,882.4253100211359,0,0.0,0,8,eta,variable_eta
ablation_variable_eta,C2,1016,2129,2122,88.41666666666667,99.67120713950212,0.6317670133631517,150.93051976177497,0.14253749987343334,11.21281464530892,0.23640661938534313,88.78718535469108,0.30248064102294947,14.16837300881045,0,14380.0,28.529999999999696,4.642500000000016,38.206969231738164,30.10375555462026,8.103213677117928,78.79126808523027,19.80163389618841,23.09098735770043,7.0127681969198274,53.065235044080815,2.0,4,70.84186504405224,671,26.67660208643815,300,1438,eta,variable_eta
ablation_variable_eta,C3,1016,2129,2127,88.625,99.90605918271488,0.4209402115406583,3.7609962898756444,0.010169763797742077,8.924485125858128,0.0,91.07551487414187,0.3259047698177796,0.0,0,14850.0,28.623999999999686,4.649027777777794,29.774282865599314,24.00757881613769,5.766704049461644,80.63192965723997,22.9517406099733,24.00757881613769,0.0,41.35317064666575,2.0,4,0.0,695,58.417266187050366,311,1485,eta,variable_eta
ablation_variable_eta,C4,1016,2129,2127,88.625,99.90605918271488,0.4209402115406583,3.7609962898756444,0.010169763797742077,8.924485125858128,0.0,91.07551487414187,0.3259047698177796,0.0,0,14850.0,28.62399999999969,4.649027777777794,29.774282865599318,24.837874113617445,4.936408751981892,83.42056205261181,22.975333425471163,24.837874113617445,0.0,41.35317064666575,2.0,4,0.0,695,52.94964028776978,311,1485,eta,variable_eta
ablation_variable_eta,C1,1017,2134,2128,88.66666666666667,99.71883786316776,11.469182320863634,262.6479920340075,9.455276870259596,44.49339207048458,29.52380952380952,55.50660792951542,0.300104312585577,51.37431019222556,0,80.0,25.579999999999902,4.443888888888884,38.56244746919228,28.101693134591017,10.460754334601262,72.87320950528773,19.627219295974843,0.0,28.101693134591017,53.55895481832261,0.0,0,256.87155096112775,0,0.0,0,8,eta,variable_eta
ablation_variable_eta,C2,1017,2134,2103,87.625,98.5473289597001,1.272815918470114,173.00989277887712,0.5939680644016567,16.079295154185026,3.452380952380951,83.92070484581498,0.28450916050876407,30.212627587362466,0,12520.0,28.067999999999742,4.616666666666678,44.17670221684491,34.04423241781794,10.132469799026994,77.06377051575528,19.683027065588952,20.010641706743538,14.0335907110744,61.35653085672907,2.0,4,151.06313793681232,576,18.57638888888889,289,1252,eta,variable_eta
ablation_variable_eta,C3,1017,2134,2131,88.79166666666667,99.85941893158387,0.36891630117860824,4.3543638225032435,0.006777986511525325,6.38766519823789,0.0,93.6123348017621,0.3235697113210859,0.0,0,15160.0,28.595999999999684,4.65333333333335,30.11490392440902,24.111812035021863,6.003091889387179,80.06604336359355,32.99189773877602,24.111812035021863,0.0,41.82625545056813,2.0,4,0.0,711,54.71167369901547,355,1516,eta,variable_eta
ablation_variable_eta,C4,1017,2134,2131,88.79166666666667,99.85941893158387,0.36891630117860824,4.3543638225032435,0.006777986511525325,6.38766519823789,0.0,93.6123348017621,0.32356971132108603,0.0,0,15160.0,28.595999999999684,4.65333333333335,30.11490392440902,24.892277440520882,5.222626483888169,82.65766845214789,31.92594934621919,24.892277440520882,0.0,41.82625545056813,2.0,4,0.0,711,44.86638537271448,355,1516,eta,variable_eta
ablation_variable_eta,C1,1018,2228,1972,82.16666666666667,88.50987432675045,105.17225773189004,527.6654621636116,101.93473800748062,70.17543859649122,63.60045146726863,29.82456140350877,0.25066467514320023,176.93568776741853,0,80.0,26.699999999999907,4.639166666666659,46.96071694844794,28.06335424664617,18.897362701801768,59.75921167782271,19.648216715297547,0.0,28.06335424664617,65.22321798395546,0.0,0,884.6784388370926,0,0.0,0,8,eta,variable_eta
ablation_variable_eta,C2,1018,2228,2127,88.625,95.46678635547576,5.7296192052217885,435.31475756186677,4.758655210165109,27.192982456140346,6.320541760722342,72.80701754385966,0.23514526561000318,104.71791363466856,0,11610.0,29.005999999999744,4.799305555555565,52.54770438039884,36.193506635067486,16.354197745331362,68.8774268292646,19.677339823119738,18.638460661159534,17.55504597390795,72.98292275055397,2.0,4,523.5895681733429,496,22.983870967741936,260,1161,eta,variable_eta
ablation_variable_eta,C3,1018,2228,2196,91.5,98.56373429084381,2.4871589455994725,417.19050711299184,1.9004267732642557,16.00877192982456,1.3544018058690765,83.99122807017544,0.24864641950805627,168.7419792386937,0,13790.0,29.441999999999695,4.829583333333347,47.687288977099726,38.94465980220189,8.742629174897836,81.66675153394398,19.713912314083284,21.404072164890728,17.540587637311162,66.23234580152743,2.0,4,843.7098961934685,596,62.08053691275168,316,1379,eta,variable_eta
ablation_variable_eta,C4,1018,2228,2206,91.91666666666667,99.01256732495511,1.3205766093348754,342.6307317705672,0.7010399497941745,17.324561403508774,1.8623024830699775,82.67543859649122,0.25273547403675906,114.2285103176423,0,13240.0,29.33199999999971,4.821944444444457,46.21522934676672,39.03274313553525,7.1824862112314705,84.4586161039273,19.699657475187347,21.481015430232418,17.551727705302838,64.18781853717601,2.0,4,571.1425515882115,568,49.647887323943664,304,1324,eta,variable_eta
ablation_variable_eta,C1,1019,2165,2035,84.79166666666667,93.99538106235565,68.23314500267612,477.83236321307544,64.93542883517078,68.37416481069043,68.47319347319348,31.625835189309576,0.2755290875173911,117.79223251396179,0,90.0,26.087999999999916,4.517916666666661,44.30952849373921,31.57118213199729,12.738346361741922,71.25145133615717,19.701111111111,0.0,31.57118213199729,61.54101179686001,0.0,0,588.961162569809,0,0.0,0,9,eta,variable_eta
ablation_variable_eta,C2,1019,2165,2147,89.45833333333333,99.16859122401847,4.253623463108759,140.49469917739492,2.4621271011108803,39.198218262806236,29.13752913752914,60.801781737193764,0.28009305238340587,16.053801322863244,0,10480.0,28.165999999999798,4.662222222222227,42.66650114197385,34.34148768755299,8.325013454420874,80.48817402036514,19.850583142781588,16.81559223832361,17.52589544922938,59.2590293638526,2.0,4,80.26900661431621,507,23.076923076923077,230,1048,eta,variable_eta
ablation_variable_eta,C3,1019,2165,2092,87.16666666666667,96.62817551963049,5.627561139947197,409.01863110237343,4.92638519045597,18.485523385300674,3.6713286713286664,81.51447661469933,0.2659764047010583,168.5154865056134,0,13610.0,28.79199999999973,4.705694444444456,47.74849430761896,39.31404324310861,8.434451064510382,82.33567113096481,19.636995640226846,21.76608091837514,17.547962324733465,66.31735320502636,2.0,4,842.5774325280671,658,60.94224924012158,300,1361,eta,variable_eta
